../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201405.txt 	0.00017500 	 1.7006376814 	1.708891308  	 2.4660539366
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201405.txt 	0.00020000 	 1.7467169789 	1.7278539216  	 2.364201671
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201404.txt 	0.00010000 	 1.3521306317 	1.3518996717  	 2.2754115178
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201404.txt 	0.00012500 	 1.4955500458 	1.5129419226  	 2.3274601619
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201404.txt 	0.00015000 	 1.508697755 	1.4964014764  	 2.3591249261
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201404.txt 	0.00017500 	 1.6238046365 	1.6082864518  	 2.5272520471
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201404.txt 	0.00020000 	 1.6762492891 	1.713327611  	 2.6549004888
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201403.txt 	0.00010000 	 1.1556140134 	1.1825921645  	 2.3608027557
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201403.txt 	0.00012500 	 1.3205297793 	1.3618778528  	 2.406213358
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201403.txt 	0.00015000 	 1.3253867235 	1.3727729191  	 2.4243572179
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201403.txt 	0.00017500 	 1.557798854 	1.5856244301  	 2.4341377116
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201403.txt 	0.00020000 	 1.6384415137 	1.6972854221  	 2.4458226785
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201401.txt 	0.00010000 	 1.1434233337 	1.1344602607  	 2.2310934041
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201401.txt 	0.00012500 	 1.1543219725 	1.1473372035  	 2.2385511187
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201401.txt 	0.00015000 	 1.2901962421 	1.2531953075  	 2.2213032288
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201401.txt 	0.00017500 	 1.3158304185 	1.3030923459  	 2.2272592486
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201401.txt 	0.00020000 	 1.2992780275 	1.3217980786  	 2.2083756648
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201402.txt 	0.00010000 	 1.2689317203 	1.2664290088  	 2.1584997502
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201402.txt 	0.00012500 	 1.35415107 	1.3562797776  	 2.1482969442
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201402.txt 	0.00015000 	 1.4681660784 	1.4935744055  	 2.2538619025
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201402.txt 	0.00017500 	 1.4966908777 	1.5176565288  	 2.1680404672
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201402.txt 	0.00020000 	 1.6058419235 	1.6012969442  	 2.22053124
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201401.txt 	0.00010000 	 1.1843856593 	1.2220253962  	 2.1987426698
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201401.txt 	0.00012500 	 1.3429020882 	1.3593790203  	 2.249526619
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201401.txt 	0.00015000 	 1.5370296084 	1.5549722191  	 2.2868746185
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201401.txt 	0.00017500 	 1.6299566195 	1.670674928  	 2.4619796343
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201401.txt 	0.00020000 	 1.75985879 	1.8619357633  	 2.7493470943
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201402.txt 	0.00010000 	 1.4504856714 	1.5003686521  	 2.5107533123
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201402.txt 	0.00012500 	 1.5555375519 	1.634648286  	 2.6039307122
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201402.txt 	0.00015000 	 1.6531191788 	1.6666352792  	 2.5825073171
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201402.txt 	0.00017500 	 1.7518318881 	1.7483229026  	 2.6771880791
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201402.txt 	0.00020000 	 1.8127999331 	1.9921709055  	 2.8941615974
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201403.txt 	0.00010000 	 1.3352824064 	1.3323308062  	 2.2428852737
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201403.txt 	0.00012500 	 1.4169991696 	1.429208147  	 2.2323665828
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201403.txt 	0.00015000 	 1.8529358166 	1.8498536372  	 2.6094367793
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201403.txt 	0.00017500 	 1.8366162132 	1.8442784325  	 2.7033105705
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201403.txt 	0.00020000 	 1.8937149004 	1.9678475393  	 2.6903370581
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201404.txt 	0.00010000 	 1.4998475355 	1.5260328255  	 2.6074206669
../datasets/10min/EUR_USD/fx-spot_EUR_USD_10min_201404.txt 	0.00012500 	 1.746521612 	1.820485408  	 2.9346193876
